"action","record_type","libid","serial_title","nlm_unique_id","holdings_format","begin_volume","end_volume","begin_year","end_year","issns","currently_received","retention_policy","limited_retention_period","limited_retention_type","embargo_period","has_epub_ahead_of_print","has_supplements","ignore_warnings","last_modified"
"","RANGE","","","","","13","26","1995","2004","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of emergency nursing","NLM_7605913","Electronic","","","","","0099-1767 (Print), 1527-2966 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1995","","","","","","","","","","",""
"","HOLDING","MAUTUF","The Journal of endocrinology","NLM_0375363","Electronic","","","","","0022-0795 (Print), 1479-6805 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1997","","","","","","","","","","",""
"","HOLDING","MAUTUF","The Journal of endocrinology","NLM_0375363","Print","","","","","0022-0795 (Print), 1479-6805 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Apr-10"
"","RANGE","","","","","1","195","1939","2006","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of endodontics","NLM_7511484","Electronic","","","","","0099-2399 (Print), 1878-3554 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1975","","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of endodontics","NLM_7511484","Print","","","","","0099-2399 (Print), 1878-3554 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","39","1975","2013","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of epidemiology and community health","NLM_7909766","Electronic","","","","","0143-005X (Print), 1470-2738 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1979","","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of esthetic and restorative dentistry : official publication of the American Academy of Esthetic Dentistry ... [et al.]","NLM_101096515","Electronic","","","","","1496-4155 (Print), 1708-8240 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2001","","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of esthetic and restorative dentistry : official publication of the American Academy of Esthetic Dentistry ... [et al.]","NLM_101096515","Print","","","","","1496-4155 (Print), 1708-8240 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2022-Aug-09"
"","RANGE","","","","","13","","2001","","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of esthetic dentistry","NLM_9010411","Electronic","","","","","1040-1466 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1997","2000","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of esthetic dentistry","NLM_9010411","Print","","","","","1040-1466 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","9","12","1997","2000","","","","","","","","","",""
"","HOLDING","MAUTUF","The journal of evidence-based dental practice","NLM_101083101","Electronic","","","","","1532-3382 (Print), 1532-3390 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2001","","","","","","","","","","",""
"","HOLDING","MAUTUF","The journal of evidence-based dental practice","NLM_101083101","Print","","","","","1532-3382 (Print), 1532-3390 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","4","2001","2004","","","","","","","","","",""
"","HOLDING","MAUTUF","The Journal of experimental medicine","NLM_2985109R","Print","","","","","0022-1007 (Print), 1540-9538 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2022-Oct-06"
"","RANGE","","","","","35","198","1922","2003","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of experimental pathology (Oxford, England)","NLM_9004579","Print","","","","","0958-4625 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","71","71","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of experimental psychology","NLM_7502586","Print","","","","","0022-1015 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Apr-10"
"","RANGE","","","","","65","103","1963","1974","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of exposure analysis and environmental epidemiology","NLM_9111438","Electronic","","","","","1053-4245 (Print), 1476-5519 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1999","2005","","","","","","","","","",""
"","HOLDING","MAUTUF","The Journal of family practice","NLM_7502590","Electronic","","","","","0094-3509 (Print), 1533-7294 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1998","","","","","","","","","","",""
"","HOLDING","MAUTUF","The Journal of family practice","NLM_7502590","Print","","","","","0094-3509 (Print), 1533-7294 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Apr-10"
"","RANGE","","","","","68","69","2019","2020","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of food composition and analysis : an official publication of the United Nations University, International Network of Food Data Systems","NLM_8807504","Electronic","","","","","0889-1575 (Print)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1987","","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of food composition and analysis : an official publication of the United Nations University, International Network of Food Data Systems","NLM_8807504","Print","","","","","0889-1575 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2022-Oct-06"
"","RANGE","","","","","8","20","1995","2007","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of general internal medicine","NLM_8605834","Electronic","","","","","0884-8734 (Print), 1525-1497 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1986","","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of general internal medicine","NLM_8605834","Print","","","","","0884-8734 (Print), 1525-1497 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1997","2004","","","","","","","","","",""
"","HOLDING","MAUTUF","The Journal of general physiology","NLM_2985110R","Electronic","","","","","0022-1295 (Print), 1540-7748 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1918","","","","","","","","","","",""
"","HOLDING","MAUTUF","The Journal of general physiology","NLM_2985110R","Print","","","","","0022-1295 (Print), 1540-7748 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","122","","","","","","","","","","","",""
"","HOLDING","MAUTUF","The Journal of general virology","NLM_0077340","Print","","","","","0022-1317 (Print), 1465-2099 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2020-Apr-13"
"","RANGE","","","","","1","87","1967","2006","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of gerontological nursing","NLM_7510258","Electronic","","","","","0098-9134 (Print)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2000","","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of gerontology","NLM_0374762","Electronic","","","","","0022-1422 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1946","1994","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of glaucoma","NLM_9300903","Electronic","","","","","1057-0829 (Print), 1536-481X (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1992","","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of graduate medical education","NLM_101521733","Electronic","","","","","1949-8349 (Print), 1949-8357 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2009","","","","","","","","","","",""
"","HOLDING","MAUTUF","The Journal of hand surgery","NLM_7609631","Print","","","","","0363-5023 (Print), 1531-6564 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2020-Apr-13"
"","RANGE","","","","","2","19","1977","1994","","","","","","","","","",""
"","HOLDING","MAUTUF","The Journal of head trauma rehabilitation","NLM_8702552","Electronic","","","","","0885-9701 (Print), 1550-509X (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1986","","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of health and human behavior","NLM_2985114R","Electronic","","","","","","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1960","1966","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of health and social behavior","NLM_0103130","Electronic","","","","","0022-1465 (Print), 2150-6000 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1967","","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of health communication","NLM_9604100","Print","","","","","1081-0730 (Print), 1087-0415 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","19","1996","2014","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of health economics","NLM_8410622","Electronic","","","","","0167-6296 (Print), 1879-1646 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1982","","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of health economics","NLM_8410622","Print","","","","","0167-6296 (Print), 1879-1646 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2022-Oct-06"
"","RANGE","","","","","14","23","1995","2004","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of health politics, policy and law","NLM_7609331","Print","","","","","0361-6878 (Print), 1527-1927 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Apr-11"
"","RANGE","","","","","24","36","1999","2011","","","","","","","","","",""
"","HOLDING","MAUTUF","The Journal of heredity","NLM_0375373","Electronic","","","","","0022-1503 (Print), 1465-7333 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1914","","","","","","","","","","",""
"","HOLDING","MAUTUF","The Journal of heredity","NLM_0375373","Print","","","","","0022-1503 (Print), 1465-7333 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Apr-11"
"","RANGE","","","","","90","91","1999","2000","","","","","","","","","",""
"","HOLDING","MAUTUF","The journal of histochemistry and cytochemistry : official journal of the Histochemistry Society","NLM_9815334","Electronic","","","","","0022-1554 (Print), 1551-5044 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1999","","","","","","","","","","",""
"","HOLDING","MAUTUF","The journal of histochemistry and cytochemistry : official journal of the Histochemistry Society","NLM_9815334","Print","","","","","0022-1554 (Print), 1551-5044 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","55","1953","2010","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of hospital dental practice","NLM_1265125","Print","","","","","0022-1600 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Apr-11"
"","RANGE","","","","","3","14","1969","1980","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of hospital medicine","NLM_101271025","Electronic","","","","","1553-5592 (Print), 1553-5606 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2006","","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of humanistic psychology","NLM_0053462","Electronic","","","","","0022-1678 (Print), 1552-650X (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1961","","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of human nutrition","NLM_7702659","Print","","","","","0308-4329 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Mar-20"
"","RANGE","","","","","35","35","1981","1981","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of hunger & environmental nutrition","NLM_101285290","Electronic","","","","","1932-0248 (Print), 1932-0256 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2006","","","","","","","","","","",""
"","HOLDING","MAUTUF","The Journal of hygiene","NLM_0375374","Electronic","","","","","0022-1724 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1901","1986","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of hypertension","NLM_8306882","Electronic","","","","","0263-6352 (Print), 1473-5598 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1983","1999","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of hypertension","NLM_8306882","Print","","","","","0263-6352 (Print), 1473-5598 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","22","35","2004","2016","","","","","","","","","",""
"","HOLDING","MAUTUF","Journal of hypertension. Supplement : official journal of the International Society of Hypertension","NLM_8501422","Print","","","","","0952-1178 (Print), 1747-3667 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Apr-11"
